,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
28788,,S-da7f1f,2024-07-29,feature_37,10.0,3280.0,1.0,False
28789,U-623bbf,S-b78829,2023-11-30,feature_6,2.0,528.0,0.0,True
28790,U-d03acc,S-532e80,2024-02-22,feature_5,5.0,115.0,0.0,False
28791,,S-1dd0ad,2024-02-09,feature_15,18.0,9234.0,0.0,False
28792,U-f9987c,S-87d801,2023-01-15,feature_17,13.0,2626.0,1.0,False
28793,U-a9aa73,S-875645,2023-02-03,feature_38,11.0,4576.0,,False
28794,U-746181,S-1109d6,2023-03-24,,12.0,4140.0,0.0,True
28795,U-83a206,S-155934,2023-10-29,feature_37,7.0,70.0,3.0,False
28796,U-28cc85,S-59be40,,feature_1,6.0,,3.0,False
28797,U-cf561c,S-05ad41,2023-12-24,feature_20,7.0,3878.0,0.0,True
28798,U-37d255,S-e36ccb,2023-09-19,feature_26,6.0,3462.0,0.0,False
28799,U-897bac,S-f49e0b,2024-08-05,feature_20,,1374.0,0.0,True
28800, U-658c74    ,S-d50f1d, 2024-11-08    ,feature_29,13.0,182.0,0.0,False
28801,U-b31353,S-16ce94,2024-01-25,feature_25,8.0,1848.0,1.0,False
28802,U-a63628,S-a4139f,2024-02-17,feature_6,,8586.0,0.0,False
28803,U-e92023,,2024-11-04,feature_28,,,0.0,False
28804,U-9360eb,S-5ca0fe,,feature_32,12.0,4932.0,1.0,False
28805,U-1e211c,S-d5aded,2024-05-10,feature_11,5.0,1585.0,0.0,True
28806,U-491d53,S-929a7c,2024-10-15,feature_24,,1120.0,0.0,False
28807,U-736b6e,S-4c100f,2023-05-30,feature_25,15.0,8970.0,4.0,False
28808,U-7e8c48,S-689032,2023-07-05,feature_2,5.0,2075.0,1.0,False
28809,U-9ccbce,S-9bc272,2024-02-03,feature_38,12.0,4380.0,3.0,False
28810,U-c4f729,S-c2b60b,2024-10-05,feature_27,11.0,4136.0,0.0,False
28811,U-58c5fa,S-a575f5,2024-11-22,feature_7,11.0,5203.0,0.0,False
28812,U-7f3ebd,S-12ca50,2023-04-29,feature_18,10.0,2210.0,0.0,
28813,,S-bbc0f7,2023-09-05,feature_4,10.0,300.0,0.0,False
28814,U-c5bbdc,S-380617,2023-09-09,feature_36,10.0,,0.0,False
28815,U-bdce16,S-f0972b,,feature_28,7.0,3409.0,0.0,False
28816, U-849a77    ,S-d36b9f,2024-05-24,feature_34,21.0,5649.0,0.0,False
28817,U-608434,S-8cfa7f,,feature_22,10.0,500.0,0.0,True
28818,U-4A1FE1,S-9686c6,,feature_4,7.0,1820.0,0.0,False
28819,,,2024-03-08,feature_39,9.0,5238.0,0.0,False
28820,U-caf96a,S-8e45ba,,feature_8,10.0,860.0,0.0,
28821,U-bcae68,S-c2a14b,2023-11-20,feature_10,15.0,5415.0,1.0,False
28822,U-8b7809,S-259804,2023-12-18,feature_31,8.0,1720.0,,False
28823,U-ebd526,S-0c63de,2023-01-16,feature_22,8.0,1584.0,0.0,True
28824,U-2f97b7,S-523cce,,feature_16,12.0,3276.0,0.0,False
28825,U-811f21,S-5cda31,2024-03-26,feature_3,14.0,6972.0,0.0,False
28826,U-bd27a5,S-5d5a8d,2024-12-06,feature_23,9.0,2709.0,2.0,False
28827,U-bc3483,S-4c0b7b,2023-01-10,feature_20,17.0,7701.0,0.0,
28828,U-73648e,S-94aaef,2023-06-13,feature_16,7.0,784.0,0.0,False
28829,U-0a7318,S-09ada1,2024-03-15,feature_38,8.0,1592.0,0.0,False
28830,U-1c3dc9,S-3c9115,2024-08-24,feature_38,7.0,1862.0,0.0,False
28831,U-416409,S-3a897f,2024-04-24,feature_22,12.0,120.0,,False
28832,U-3e8607,S-b6e15a,2024-05-13,feature_38,11.0,583.0,0.0,False
28833,U-d9c568,S-c75159,2024-12-14,feature_39,5.0,1420.0,1.0,False
28834,,S-88cc86,2023-06-19,feature_37,10.0,480.0,0.0,False
28835,U-519ed7,S-5fe191,2023-01-04,feature_14,9.0,5184.0,0.0,False
28836,U-20Beb4,S-1712e6,,,12.0,1500.0,0.0,False
28837,,S-8faa60,2024-06-08,feature_37,3.0,1413.0,0.0,False
28838,U-ffed46,,2024-10-11,feature_36,10.0,210.0,0.0,False
28839,U-f95f7e,S-bc1457,2023-02-28,,,702.0,0.0,False
28840,U-4f90a8,S-cdd00a,2024-10-14,feature_15,9.0,4212.0,0.0,False
28841,U-2abacf,,2023-08-19,feature_26,7.0,1246.0,3.0,False
28842,U-3cfcb8,S-fa8c75,2024-08-30,feature_21,11.0,2805.0,0.0,False
28843,U-3a9b65,S-7e5af5,,feature_37,12.0,4740.0,0.0,False
28844,U-7499ab,S-e2d4e9,2024-08-27,feature_9,8.0,4648.0,0.0,False
28845,U-2dc7b6,S-5281ee,,feature_19,11.0,5929.0,0.0,False
28846,U-66c366,S-74704b,2023-12-01,,12.0,6216.0,1.0,False
28847,U-931e39,S-6cff7d,2023-12-06,feature_2,6.0,,0.0,False
28848,U-c165e8,S-96e431,2024-11-18,feature_15,13.0,2795.0,0.0,False
28849,U-66dd63,S-b03125,2023-09-01,feature_35,10.0,160.0,0.0,False
28850,U-a4af4c,S-ff582b,2024-10-24,feature_3,11.0,6050.0,3.0,False
28851,U-3232cd,S-69b070,2024-01-24,feature_20,15.0,3930.0,0.0,False
28852,U-2adbca,S-fa05d7,2023-07-26,feature_26,12.0,1524.0,0.0,False
28853,U-08b7dd,S-6fa5cd,2024-10-06,feature_6,7.0,301.0,0.0,False
28854,U-91fec0,S-8b349c,2023-06-24,feature_8,5.0,675.0,0.0,
28855,,S-4e563b,2024-11-24,feature_34,8.0,,0.0,True
28856,u-600b18,S-535e55,2024-09-09,feature_29,17.0,,0.0,False
28857,U-43d3ee,S-863c87,2023-12-06,feature_35,11.0,143.0,2.0,False
28858,U-ed0c68,S-b39049,2024-06-25,feature_38,11.0,,2.0,False
28859,,S-9781fe,,feature_10,,3990.0,0.0,True
28860,U-fb271b,S-0b7de7,2023-05-01,feature_37,10.0,3550.0,3.0,False
28861,U-f1dfaa,S-720940,2024-02-24,feature_33,16.0,1456.0,2.0,True
28862,U-f78646,S-70275b,2024-04-23,feature_37,16.0,,1.0,False
28863,U-c4c583,S-1eb467,2024-05-15,feature_15,7.0,994.0,0.0,False
28864,U-29dbd7,S-f50afe,2024-07-08,feature_26,14.0,2828.0,0.0,False
28865,U-648353,S-f366b3,2023-08-28,feature_25,12.0,5232.0,0.0,True
28866,,S-e73303,2023-02-12,feature_7,14.0,1470.0,,False
28867,U-34bc09,S-95d15a,2024-09-04,feature_16,10.0,4120.0,0.0,False
28868,,S-656302,2023-11-29,feature_24,8.0,752.0,0.0,False
28869,U-56cc17,S-d5d8ef,2024-01-03,feature_3,7.0,,0.0,False
28870,U-d84275,S-491d53,2023-03-20,feature_5,12.0,2532.0,2.0,False
28871,U-5d71f3,S-013f5c,2023-12-29,feature_10,10.0,270.0,3.0,False
28872,U-300e03,,2024-08-29,feature_1,7.0,420.0,0.0,False
28873,,S-7fbc53,2024-02-29,feature_6,13.0,5551.0,0.0,False
28874,U-252c25,S-29ccb8,2023-04-09,feature_3,11.0,,4.0,
28875,U-1133f8,S-23ccf4,2024-02-07,feature_27,7.0,1659.0,0.0,False
28876,U-a85a77,S-505db5,2023-10-06,feature_33,7.0,,,False
28877,U-5b69db,S-b32a70,2024-01-05,feature_27,11.0,,0.0,False
28878,U-37266b,S-b57a5e,2024-08-19,feature_34,19.0,4332.0,1.0,False
28879,U-7a2dd3,S-d50d25,2024-11-02,feature_2,14.0,,2.0,
28880,U-f26b0e,,2024-02-14,feature_13,14.0,2226.0,1.0,False
28881,U-42b324,S-856627,2023-10-05,,,3410.0,0.0,False
28882,U-a90314,,2023-07-14,feature_23,,715.0,0.0,False
28883,U-EFA18C,S-28332f,2023-10-17,feature_23,6.0,810.0,0.0,False
28884,U-A4AA4B,S-c5cfb0,2024-03-06,feature_4,5.0,100.0,0.0,False
28885,U-A7A2E0,S-c9a968, 2023-03-27    ,feature_9,12.0,888.0,0.0,False
28886,,S-951de6,2024-10-09,,11.0,5401.0,0.0,False
28887,U-df86c6,S-83b45d,2023-02-18,feature_23,10.0,1040.0,0.0,False
28888,U-6fffde,S-c83dfd,2023-07-24,feature_19,16.0,3280.0,0.0,
28889,,S-a245f6,,feature_2,14.0,2898.0,0.0,False
28890,U-6059d2,S-ba228b,,feature_6,13.0,6981.0,0.0,True
28891,U-6673a1,S-1cf9b0,2024-11-15,feature_17,10.0,3820.0,0.0,False
28892,U-898d5d,S-628729,2024-12-05,feature_2,9.0,2052.0,2.0,False
28893,U-309e16,S-eaa2c2,2024-04-02,feature_38,13.0,2782.0,2.0,False
28894,,S-e3b379,2024-02-09,feature_37,4.0,2112.0,0.0,False
28895,U-6f5546,S-58b22d,2024-04-15,feature_37,9.0,5148.0,0.0,False
28896,U-fb6861,S-950c4e,2023-04-17,feature_19,5.0,2660.0,0.0,False
28897,U-10851f,S-83b708,2024-07-25,feature_37,10.0,3760.0,0.0,False
28898,U-e6035b,S-0459a1,2024-09-03,feature_19,10.0,1470.0,3.0,False
28899,U-2f75cd,S-4b26c5,2024-06-20,feature_13,5.0,2055.0,0.0,False
28900,U-9e9a88,S-e1820e,2024-10-25,feature_8,18.0,1260.0,0.0,False
28901,U-6e5dc7,S-369495,2023-01-16,feature_34,11.0,5093.0,0.0,True
28902,U-becba8,S-3781d0,2024-10-09,feature_14,5.0,285.0,0.0,False
28903,U-0c87d4,S-925f82,2024-11-19,feature_4,11.0,4917.0,0.0,False
28904,U-05269d,S-2c4527,2024-01-13,feature_12,14.0,4592.0,0.0,False
28905,U-c4d196,S-766d8b,2023-03-04,feature_16,6.0,,0.0,False
28906,U-ae5761,S-102053,2024-11-12,feature_28,7.0,1547.0,0.0,False
28907,U-ca5ca4,S-91cd9b,2023-03-17,feature_27,6.0,2214.0,0.0,True
28908,U-e33e55,S-c067fc,2023-09-08,feature_39,7.0,574.0,0.0,False
28909,U-78dad4,,2024-12-30,feature_23,,756.0,0.0,True
28910,U-154573,S-e2a10c,2023-12-11,feature_35,14.0,3094.0,0.0,False
28911,U-dcae3a,S-814624,2024-08-23,feature_39,7.0,3626.0,0.0,False
28912,u-05c436,S-aaf30f,,feature_24,10.0,,0.0,False
28913,U-8caf13,S-343642,2023-08-19,feature_3,7.0,3164.0,0.0,True
28914,U-2c6832,S-574b52,2024-04-18,feature_33,8.0,904.0,0.0,False
28915,U-6f8b49,S-264c8a,2024-06-21,feature_31,11.0,3278.0,1.0,False
28916,U-fd8ccb,S-f74bdd,2023-10-09,feature_13,15.0,7635.0,0.0,False
28917,U-be49b2,S-9395a2,,feature_25,11.0,5984.0,0.0,False
28918, U-7f3dab    ,S-820711,2024-11-08,feature_10,,440.0,0.0,
28919,U-b63036,S-3199cf,2023-07-01,feature_26,9.0,3609.0,2.0,False
28920,U-9e2a1f,S-75c438, 2023-04-15    ,feature_37,7.0,2135.0,0.0,False
28921, U-dbf99c    ,S-5eb846,2023-05-01,,,4128.0,1.0,
28922,U-66c2b6,S-0a2238,2024-09-03,feature_21,11.0,2981.0,0.0,
28923,U-0d350d,S-91b63c,2024-04-07,feature_22,9.0,2430.0,0.0,False
28924,U-980afe,S-85796b,2024-05-03,feature_26,13.0,5512.0,0.0,False
28925,U-1c3ac3,S-fa5301,2024-01-30,feature_5,14.0,322.0,1.0,False
28926,U-510b8b,,2024-04-30,feature_3,6.0,738.0,0.0,False
28927,U-2595aa,S-d933e7,2023-04-08,feature_22,8.0,488.0,0.0,False
28928,U-850fba,S-9464f8,2024-06-27,feature_18,7.0,3703.0,3.0,False
28929,U-9a5f52,S-0283b5,2023-02-02,feature_14,6.0,2658.0,0.0,False
28930,U-c58edc,S-43af5a,2024-07-09,feature_37,6.0,240.0,0.0,False
28931,U-d1c249,S-505db5,2024-11-22,feature_39,10.0,460.0,0.0,False
28932,U-22f6b9,S-db3e30,2024-12-17,feature_32,9.0,1800.0,0.0,False
28933,U-d786bc,S-f65381,2023-12-18,feature_39,5.0,1940.0,3.0,False
28934,U-67cf40,S-9c4bcd,2024-08-15,feature_6,12.0,3792.0,0.0,False
28935, U-6d2d53    ,S-e6b35a,2023-09-07,feature_34,9.0,1881.0,0.0,False
28936,U-91a4e4,S-8426e7,2024-06-05,feature_9,13.0,2483.0,0.0,False
28937,u-6331a5,S-e6a17a,2024-07-18,feature_13,10.0,2480.0,0.0,False
28938,U-5ad03d,S-a9b8a2,2023-10-06,feature_40,7.0,,0.0,False
28939,U-e04b73,S-add36b,2024-11-22,feature_39,10.0,3030.0,0.0,False
28940,U-acb806,S-c58b17,2023-03-07,feature_12,12.0,3264.0,1.0,False
28941,U-b8cd2d,S-812d97,2024-12-30,feature_34,12.0,2532.0,0.0,
28942,U-661c3a,S-791c64,2024-11-08,,10.0,2650.0,0.0,False
28943,U-f20420,S-ba8f61,2024-03-11,feature_21,13.0,3835.0,0.0,False
28944,U-aa0307,S-e86a94,2024-01-16,feature_31,8.0,4336.0,,False
28945,U-8ee010,S-4faeb9,,feature_20,10.0,1220.0,0.0,False
28946,,S-c7f564,2023-03-02,feature_25,10.0,5550.0,,False
28947,U-10c175,S-50815c,2023-04-15,feature_37,,4774.0,0.0,False
28948,U-9a4faf,S-0337da,2023-08-17,feature_36,8.0,4696.0,0.0,False
28949,U-e528a7,S-6ca5ab,2024-05-29,feature_20,8.0,3520.0,0.0,False
28950,U-787ad4,S-4d8612,2023-10-10,feature_11,12.0,,0.0,True
28951,U-33ac01,S-8c8905,2023-07-20,feature_7,5.0,2055.0,3.0,False
28952,U-b99f48,S-377ced,2023-11-07,feature_5,6.0,780.0,0.0,False
28953,U-dcd855,S-cc964d,2023-08-01,feature_12,13.0,2535.0,0.0,False
28954,U-edd077,S-3b9ad8,2023-01-29,feature_36,10.0,3100.0,0.0,False
28955,U-feb8c9,S-2ec763,2023-10-06,feature_1,10.0,880.0,1.0,False
28956,U-84e332,S-d6aefa,2023-12-24,feature_9,13.0,4017.0,0.0,False
28957,U-a40d45,S-ce5fb5,2023-09-16,feature_7,14.0,6468.0,1.0,False
28958,,S-303f63,2024-02-02,feature_29,8.0,248.0,0.0,False
28959,,S-99fbf7,2024-07-11,feature_31,7.0,1001.0,2.0,False
28960,U-fbaab0,S-fe77d4,2024-09-10,feature_34,15.0,6495.0,1.0,False
28961,U-05fd7c,S-0e6b77,2024-10-03,feature_26,9.0,3249.0,2.0,False
28962,,S-d9e0d1,2023-10-30,feature_31,15.0,7785.0,0.0,False
28963,U-f9e9a9,S-fa2170,2023-05-29,feature_25,8.0,632.0,0.0,False
28964,U-bceb4a,S-a2aa70,2023-06-30,feature_23,6.0,1272.0,,False
28965,U-3dc3ba,S-049667,2023-02-24,feature_14,12.0,5460.0,0.0,False
28966,U-f26c53,S-22cbb3,2023-11-18,feature_22,7.0,1715.0,1.0,False
28967,U-20054c,S-a5cf6d,2023-04-18,feature_29,12.0,5808.0,2.0,False
28968,u-99ff96,,,feature_19,15.0,4770.0,0.0,False
28969,U-37e6e7,S-86455a,,feature_36,11.0,858.0,1.0,False
28970,U-383621,S-ecb8d5,2023-06-13,feature_22,12.0,3900.0,0.0,False
28971,U-864033,S-c545c8,2023-06-16,feature_3,,5430.0,,False
28972,U-E8C5C7,S-94fa70, 2024-02-28    ,feature_31,9.0,3483.0,0.0,False
28973,U-231c0e,S-2a928c,2023-01-06,feature_10,4.0,624.0,0.0,False
28974,U-66b7fa,S-3872fd,2024-06-04,feature_39,7.0,2737.0,0.0,False
28975,U-5dc845,S-ba7f2a,2023-05-26,feature_17,12.0,2928.0,2.0,False
28976,U-098d4d,S-d7ccbd,2024-02-06,feature_4,7.0,3731.0,0.0,False
28977,,S-1bbf0a,2024-08-02,feature_27,17.0,5950.0,,False
28978,U-f4682f,,2023-04-24,feature_11,5.0,1440.0,0.0,False
28979,,S-046595,2024-08-13,feature_28,8.0,2272.0,0.0,False
28980,U-467667,S-2661dc,2024-11-11,feature_39,7.0,1988.0,1.0,False
28981,U-dae095,S-66569a,2023-02-23,feature_8,,3349.0,0.0,False
28982,U-8f3037,S-8a74bb,2024-07-01,feature_32,8.0,3920.0,4.0,False
28983,U-a5bd3d,S-cce34b,2023-05-31,feature_39,14.0,322.0,0.0,False
28984,U-8db3a7,S-96a469,2024-07-17,feature_37,8.0,1096.0,0.0,
28985,U-580c63,,2024-05-23,feature_31,14.0,4396.0,,False
28986,U-ebc6ce,S-eea643,2023-09-04,feature_18,9.0,4905.0,1.0,False
28987,U-20c621,S-8e3b74,2024-12-05,feature_17,13.0,2327.0,0.0,False
28988,U-ca13d7,S-5d532c,2024-10-18,feature_30,10.0,3960.0,1.0,False
28989,U-13b224,S-e4ce2c,2023-06-10,feature_12,12.0,7164.0,0.0,False
28990,u-3845b3,S-418b7c,2024-08-02,,16.0,8144.0,1.0,False
28991,U-764d1e,S-1e349b,2024-07-17,feature_4,10.0,2250.0,0.0,False
28992,U-28bfa6,S-6587d8,2024-05-06,feature_22,12.0,5556.0,1.0,False
28993,U-815d89,S-e98296,2024-02-25,feature_31,13.0,6149.0,0.0,False
28994, U-eb2a96    ,S-37b59a,2023-07-07,feature_11,10.0,,0.0,False
28995,U-db9d4f,,,feature_31,10.0,5040.0,0.0,
28996,,S-58b1a2,2024-05-20,,7.0,3332.0,0.0,
28997,U-Dac28A,S-3741b9, 2024-07-29    ,feature_23,9.0,3942.0,0.0,False
28998,U-0Ce7Ce,S-8e5df4,2023-11-21,feature_21,16.0,5376.0,0.0,False
28999,U-a0b955,S-770d98,2024-05-27,feature_8,7.0,1134.0,3.0,False
29000, U-6c1392    ,,2024-06-27,feature_36,,1290.0,3.0,False
29001,U-69bbed,S-8ba974,,feature_28,7.0,2387.0,0.0,False
29002,U-c88857,S-763b53,2024-01-02,feature_25,13.0,2899.0,0.0,False
29003,U-11bc87,S-ba228b,2024-03-25,feature_24,,,0.0,False
29004,,S-a4a6c9,2023-08-06,feature_16,12.0,2316.0,3.0,False
29005,,S-2c5e1c,2024-03-12,feature_10,12.0,648.0,6.0,False
29006,u-0f80ef,S-096835,,feature_15,8.0,136.0,0.0,False
29007,u-590da2,S-8da449,2023-01-23,feature_1,11.0,4521.0,0.0,False
29008, U-787fb1    ,S-94fa70,,feature_28,13.0,1092.0,0.0,False
29009,U-617068,S-58b1a2,2023-07-24,feature_26,,4070.0,0.0,True
29010,U-dd85ba,S-2daa17,2024-11-14,,12.0,,0.0,True
29011,U-eec7ba,S-d26ee3,2023-04-16,feature_7,10.0,640.0,2.0,False
29012,U-b1c928,S-c6acda,2023-09-11,feature_33,11.0,5170.0,2.0,False
29013,U-72478a,S-f9469c,2023-11-19,,,2385.0,,False
29014,u-b749e1,,2024-04-20,feature_10,14.0,6062.0,4.0,
29015,U-b09c26,S-eec041,2024-03-13,feature_18,7.0,1883.0,1.0,False
29016,U-f83d42,S-de543d,2023-03-04,feature_12,9.0,288.0,0.0,False
29017,U-7D9Ca0,S-1ccdd4,2023-02-21,,16.0,624.0,0.0,False
29018,u-99b13f,S-ce5636,,feature_21,13.0,7176.0,0.0,False
29019,U-c1f59d,S-1b7677,2023-02-04,feature_32,10.0,160.0,0.0,
29020,U-828a07,S-50e517,2024-10-14,feature_24,9.0,990.0,0.0,False
29021,U-f43c08,S-92795b,2023-03-15,feature_23,11.0,4092.0,0.0,False
29022,U-f73041,,2024-12-04,feature_31,14.0,4256.0,2.0,False
29023,U-00185e,S-64d203,2023-03-18,feature_34,,4550.0,3.0,False
29024,U-bef81d,S-d4c0a0,2023-11-23,feature_26,15.0,3330.0,1.0,False
29025,U-af3824,S-3ff7bb,2023-12-20,feature_37,8.0,4656.0,,False
29026,U-3917bc,S-59edf9,2024-08-17,feature_2,10.0,280.0,1.0,False
29027,U-252Ecd,S-00ab51,,feature_38,13.0,2028.0,0.0,False
29028,U-06bdc4,S-a01486,2023-04-01,feature_16,10.0,4820.0,0.0,False
29029,U-744715,,,feature_17,10.0,1260.0,0.0,False
29030, U-de0645    ,,2024-07-08,feature_39,12.0,936.0,1.0,False
29031,U-d9b597,S-6d09f2,2023-05-14,feature_12,9.0,567.0,0.0,False
29032,U-129e16,S-c5835c,2024-05-08,feature_32,10.0,,0.0,False
29033,U-9f1c3a,S-8f7c91,2024-08-13,feature_40,11.0,913.0,0.0,False
29034,U-b87c2a,S-7480e6,2024-03-31,feature_7,9.0,90.0,0.0,False
29035,U-EA5E65,S-7cd9fa, 2024-04-16    ,feature_9,12.0,4020.0,0.0,False
29036,,S-10fc7d,2024-04-21,feature_35,7.0,3647.0,0.0,False
29037,U-fbb6bd,S-4206eb,2023-12-02,feature_24,7.0,2674.0,0.0,False
29038,U-5a658e,S-0bdf55,2024-10-20,feature_5,11.0,1771.0,0.0,False
29039,U-eef928,S-ab152e,2023-12-24,feature_6,11.0,1386.0,2.0,False
29040,,,2024-04-07,feature_13,4.0,1756.0,0.0,False
29041,U-bb40d5,S-91419b,2024-01-26,feature_28,14.0,3920.0,0.0,False
29042,U-5755aa,S-505f35,2023-02-08,feature_4,8.0,,0.0,False
29043,U-a160c4,,2024-08-29,feature_14,12.0,2244.0,0.0,False
29044,U-a73865,S-e82bdc,2024-05-27,feature_8,9.0,3357.0,0.0,False
29045,,S-9aa190,2024-07-07,feature_25,10.0,3410.0,0.0,False
29046,U-b6a970,S-461334,2023-05-28,feature_25,5.0,415.0,,False
29047,U-b9130e,S-722103,,feature_23,12.0,3240.0,0.0,False
29048,U-345147,S-deb65c,2023-02-25,,10.0,,0.0,False
29049,U-94641e,S-91c435,2023-02-19,feature_3,13.0,715.0,0.0,False
29050,U-cdc5fc,S-6cdfb7,2024-12-12,feature_25,12.0,2244.0,3.0,False
29051,U-3ffde4,S-4e563b,2023-01-12,feature_37,12.0,2448.0,0.0,False
29052,U-a4806c,S-7e7a73,2024-12-08,feature_34,7.0,252.0,0.0,False
29053,U-647aa2,S-79bb4c,2023-12-14,feature_5,13.0,3510.0,0.0,False
29054,U-9fc584,S-5aff5f,2023-08-11,feature_3,5.0,410.0,4.0,False
29055,u-95cdf8,S-21f8b3,,feature_12,11.0,2629.0,0.0,True
29056,U-7b7e20,S-0a8cff,2024-06-24,feature_35,14.0,7728.0,1.0,False
29057,U-781b1f,S-19858e,2024-03-28,feature_3,16.0,2544.0,2.0,False
29058,U-025a31,S-872bdd,2024-10-05,feature_19,11.0,2750.0,0.0,False
29059,U-52974a,,2024-02-03,feature_40,15.0,510.0,0.0,True
29060,U-049a46,S-f6cd70,2023-04-29,feature_15,11.0,242.0,1.0,False
29061,U-c11d3c,S-feea3a,2024-04-13,feature_9,13.0,819.0,1.0,False
29062,U-13097f,S-0ac09f,2023-06-26,feature_2,10.0,,0.0,False
29063,,S-adf00a,2024-01-08,feature_24,9.0,1710.0,0.0,
29064,U-604f11,S-cde950,2023-05-09,feature_29,9.0,4158.0,0.0,
29065,U-1C57AC,S-b6a35b,,feature_20,16.0,6928.0,0.0,False
29066,U-acb1bd,S-48d2b5,2024-10-11,feature_37,8.0,1528.0,,False
29067,U-381eb1,S-71c67c,2023-02-12,feature_37,12.0,624.0,1.0,False
29068,U-C089B1,S-d8c6a0,,feature_8,13.0,5252.0,0.0,False
29069,U-e1c046,S-03bfa3,2023-11-07,feature_5,13.0,1781.0,0.0,False
29070,u-6fce70,S-8da449,2023-02-04,feature_24,11.0,5203.0,3.0,False
29071,U-d101ad,S-2f11bb,2024-07-13,feature_36,8.0,696.0,1.0,False
29072,U-586acb,S-c75159,2023-04-11,feature_7,,511.0,1.0,True
29073,U-c3ac7f,S-fc8463,2024-02-29,feature_9,11.0,2464.0,0.0,False
29074,,,2023-10-12,feature_5,10.0,70.0,1.0,False
29075,U-f753ce,S-b41269,2024-11-19,feature_18,6.0,2346.0,0.0,
29076,U-c03c5f,S-526a2c,2024-01-05,feature_39,9.0,4698.0,0.0,False
29077,U-006685,S-eb4b0a,2024-10-17,,12.0,6852.0,0.0,False
29078,U-922d67,S-d0eeb2,2024-01-26,,20.0,8480.0,0.0,False
29079,U-4ef9da,S-d0eeb2,2024-06-21,,14.0,1820.0,0.0,False
29080,U-CB9673,S-3bc591,2024-10-31,feature_39,13.0,676.0,0.0,False
29081,U-0c03db,S-15a058,2024-05-13,feature_28,11.0,4026.0,1.0,False
29082,U-c28fa7,S-82eb3e,2023-10-16,feature_34,7.0,3759.0,0.0,False
29083,U-053ef3,S-6129d4,2024-01-16,feature_1,9.0,1701.0,1.0,False
29084,,S-dc1c10,2023-11-21,feature_2,15.0,5820.0,0.0,False
29085,U-0ee9bb,S-4f43fd,2023-04-13,feature_14,9.0,5049.0,0.0,True
29086,,S-e09e04,2024-04-17,feature_34,7.0,4179.0,1.0,False
29087,,,2024-01-23,feature_30,9.0,3915.0,0.0,False
29088,U-b071bc,S-b8ee76,2023-08-18,feature_32,7.0,2611.0,3.0,
29089,U-bac49f,S-f29976,2024-11-22,feature_29,10.0,3240.0,,False
29090,U-6e0284,S-7ba2ad,2023-09-13,feature_15,11.0,2409.0,0.0,False
29091,U-77b6ef,S-6bfd97,2024-06-04,feature_5,11.0,671.0,0.0,False
29092,,S-816354,2023-09-24,feature_5,14.0,7406.0,1.0,True
29093,U-d65210,S-1d081a,2024-10-04,feature_11,7.0,336.0,0.0,False
29094,U-3f3865,S-a44d30,2023-03-04,feature_27,8.0,2328.0,4.0,False
29095,U-b8a483,S-f24609,2023-10-04,feature_21,12.0,,,False
29096,u-3dc08c,S-a583df,2024-11-28,feature_30,9.0,3114.0,0.0,False
29097,U-01cafd,S-2dc99d,2023-03-04,feature_27,8.0,2048.0,1.0,False
29098,U-4331f3,S-c6c2f6,2024-01-29,feature_28,,459.0,0.0,False
29099,U-6db182,S-6a9918,2023-03-23,feature_20,10.0,1390.0,2.0,False
29100, U-0adcfc    ,S-faee8b,2023-09-14,feature_3,7.0,2184.0,2.0,False
29101,U-488fba,,2023-11-16,feature_30,7.0,441.0,0.0,False
29102,U-654e7d,S-28489e,2023-11-29,feature_8,16.0,5312.0,0.0,False
29103,U-2899fd,S-e92512,2024-07-11,feature_8,8.0,4608.0,,False
29104,U-bd2074,S-4704e5,2024-02-10,feature_29,8.0,656.0,0.0,False
29105,,S-766a62,2023-03-03,,8.0,1304.0,0.0,False
29106,U-4179e2,S-c7621b,,feature_20,8.0,456.0,0.0,False
29107,U-e20a2b,,2024-03-27,feature_23,8.0,1432.0,2.0,False
29108,U-5322be,S-430691,2024-07-31,feature_30,20.0,5520.0,1.0,True
29109,U-c06a14,S-65bb33,2024-07-10,feature_18,16.0,2976.0,0.0,False
29110,U-1db2d2,S-e162d0,2024-11-12,feature_33,11.0,616.0,0.0,False
29111,U-c846ea,S-d7ee6f,2023-06-10,,12.0,6336.0,0.0,False
29112,U-985385,S-26836c,2024-06-13,feature_7,10.0,5710.0,0.0,False
29113,,S-214d98,2023-01-22,feature_24,11.0,2442.0,0.0,
29114,U-a28c0f,S-a04ba5,2024-06-22,feature_36,8.0,4224.0,0.0,False
29115,U-6d3af9,S-826d19,2024-06-25,feature_31,10.0,610.0,1.0,False
29116,U-6e60b8,S-e57a7d,2024-02-20,feature_25,11.0,1012.0,0.0,False
29117,U-fc8951,S-5b8c4f,2024-02-15,feature_4,10.0,3430.0,0.0,False
29118,U-17ff9d,S-3f00dc,2024-08-17,,5.0,2350.0,0.0,False
29119,U-8020ee,S-05b245,2024-09-16,feature_18,6.0,870.0,1.0,True
29120,U-184153,,2024-08-21,feature_10,14.0,2030.0,0.0,False
29121,U-5edb3b,S-a9fb74,2023-03-27,feature_32,7.0,2086.0,0.0,True
29122,U-f30c64,,2024-10-02,feature_24,13.0,7696.0,0.0,False
