gender,age,country,city,customer_segment,tenure_months,signup_channel,contract_type,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_method,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,complaint_type,csat_score,escalations,email_open_rate,marketing_click_rate,nps_score,survey_response,referral_count,churn,customer_id
Female,51.0,Germany,Delhi,Individual,51.0,Web,Monthly,13.0,1.0,26.653879981615084,8.0,-0.18,3.0,30.0,1530.0,Card,1.0,No,No,1.0,19.19235366711182,Billing,5.0,0.0,0.81,0.4,-70.0,Unsatisfied,2.0,0.0,CUST_00436
,70.0,India,London,SME,1.0,Referral,Yearly,22.0,0.0,19.19997712393513,5.0,-0.01,,30.0,30.0,Card,0.0,No,No,,16.766747724194165,Billing,4.0,0.0,0.47,0.15,26.0,Satisfied,0.0,0.0,CUST_05632
 Male    ,30.0,India, London    ,Individual,,Mobile,,35.0,2.0,18.506097995646083,,0.09,,70.0,2240.0,card,0.0,No,No,2.0,31.08754838038508,Service,4.0,1.0,0.2,0.1,-88.0, Neutral    ,0.0,0.0,CUST_06183
Female,41.0,USA,Sydney,Individual,13.0,Referral,,20.0,1.0,14.153528501033954,6.0,-0.0,4.0,10.0,130.0,Card,0.0,No,No,2.0,22.96487121127148,Technical,3.0,0.0,0.1,0.16,-19.0,Neutral,2.0,0.0,CUST_05968
,64.0,Bangladesh,New York,Individual,55.0,Web,Yearly,17.0,5.0,10.403931049643113,7.0,0.23,16.0,20.0,1100.0,PayPal,0.0,Yes,No,0.0,22.238904351249584,Service,4.0,1.0,0.33,0.03,34.0,Unsatisfied,0.0,0.0,CUST_05233
Male,26.0,USA,Dhaka,Individual,23.0,Mobile,Quarterly,9.0,6.0,15.465095076344634,7.0,0.53,38.0,50.0,1150.0,Card,0.0,No,No,1.0,17.556489925767853,,5.0,0.0,0.78,0.05,36.0,Satisfied,0.0,0.0,CUST_02689
Male,30.0,UK,Sydney,,,Web,Monthly,14.0,4.0,1.0,6.0,0.05,6.0,70.0,1470.0,Card,0.0,No,Yes,1.0,33.07851580007439,Service,4.0,1.0,0.68,0.31,4.0,Neutral,2.0,0.0,CUST_06008
Male,49.0,USA,Berlin,Individual,21.0,Mobile,Monthly,26.0,2.0,16.8768154755225,6.0,0.08,10.0,30.0,630.0,PayPal,1.0,No,No,2.0,4.654395358084479,Technical,3.0,0.0,0.33,,19.0,Unsatisfied,0.0,0.0,CUST_02541
Male,40.0,Bangladesh, Sydney    ,SME,39.0,Mobile,Monthly,14.0,7.0,16.324097932771167,3.0,0.26,0.0,50.0,1950.0,Card,2.0,No,No,1.0,18.575928077105075,Billing,,1.0,0.75,0.48,31.0,neutral,2.0,0.0,CUST_03136
Female,52.0,Canada,Dhaka,Individual,45.0,Referral,,,1.0,10.22177973958479,3.0,-0.0,3.0,10.0,450.0,PayPal,,,No,0.0,26.196963502134444,,1.0,0.0,0.24,0.15,20.0,Satisfied,1.0,0.0,CUST_04784
Female,35.0,Australia,Berlin,,18.0,Mobile,,6.0,3.0,16.529273607181718,6.0,-0.03,6.0,70.0,1260.0,Card,0.0,No,,0.0,34.71485961367296,Technical,5.0,0.0,0.13,0.43,-49.0,Neutral,0.0,0.0,CUST_04925
,36.0,Australia, New York    ,Individual,40.0,Web,quarterly,,5.0,15.544854860514064,8.0,-0.03,,20.0,800.0,Card,2.0,,No,4.0,21.545110158452427, Technical    ,5.0,0.0,0.67,0.23,,SATISFIED,1.0,0.0,CUST_07573
Male,52.0,Canada,Toronto,Individual,6.0,Web,Monthly,4.0,1.0,30.762831021967003,8.0,0.15,1.0,10.0,60.0,Card,1.0,No,No,1.0,9.036908327236391,Service,4.0,0.0,0.65,0.35,25.0,,1.0,0.0,CUST_00717
,52.0,Canada,Toronto,SME,2.0,Mobile,Monthly,4.0,0.0,6.819673338165066,6.0,0.14,6.0,100.0,,Card,0.0,Yes,No,0.0,37.24921273975974,Technical,3.0,0.0,0.11,0.12,-7.0,Neutral,2.0,0.0,CUST_01609
Female,46.0,Australia,Sydney,Enterprise,6.0,Referral,Monthly,16.0,7.0,19.41882206161024,5.0,0.26,4.0,,420.0,Bank Transfer,1.0,No,No,0.0,23.94782447103533,Billing,3.0,0.0,0.55,0.28,-3.0,Satisfied,2.0,0.0,CUST_02526
Male,54.0,Australia,Berlin,Individual,3.0,Referral,Yearly,28.0,2.0,12.489159177862144,7.0,-0.05,1.0,20.0,60.0,Bank Transfer,0.0,,,,,Technical,4.0,0.0,0.3,0.5,35.0,Satisfied,0.0,0.0,CUST_02288
Female,37.0,UK,Sydney,SME,9.0,Web,Quarterly,24.0,3.0,4.700521321430077,5.0,-0.06,5.0,20.0,180.0,Card,,No,No,1.0,12.382727519216033,Technical,2.0,0.0,0.61,,,Satisfied,1.0,0.0,CUST_09522
Female,,Germany,New York,,2.0,Referral,Quarterly,15.0,0.0,16.50678336693383,6.0,,12.0,70.0,140.0,Card,1.0,Yes,No,2.0,19.056832217192035,,4.0,0.0,0.69,0.26,,Neutral,1.0,0.0,CUST_05993
Female,56.0,UK,Dhaka,Individual,47.0,Referral,Monthly,10.0,6.0,24.072593140699205,7.0,0.17,21.0,50.0,2350.0,Bank Transfer,0.0,No,No,0.0,38.54695474434425,,2.0,0.0,0.88,0.41,-6.0,Neutral,2.0,0.0,CUST_08783
,62.0,USA,new york,Individual,2.0,Web,MONTHLY,4.0,7.0,19.251123340272752,2.0,0.19,4.0,70.0,140.0,card,1.0,Yes,No,3.0,19.941293329714934,SERVICE,5.0,0.0,0.68,0.1,-25.0,,0.0,1.0,CUST_08976
 Male    ,49.0,USA,,,37.0,Referral,Monthly,20.0,0.0,15.592200674082637,6.0,-0.16,1.0,10.0,370.0,PAYPAL,,No,Yes,0.0,22.591862184678742,,3.0,0.0,0.18,0.18,-4.0,Unsatisfied,0.0,0.0,CUST_02076
Female,45.0,India,Toronto,Individual,49.0,Referral,,11.0,6.0,,5.0,0.06,4.0,10.0,490.0,Card,1.0,,No,,35.88728818584408,,3.0,1.0,0.25,0.03,90.0,Neutral,1.0,0.0,CUST_02002
Male,38.0,Germany,Berlin,Individual,31.0,Web,Quarterly,21.0,4.0,,3.0,-0.05,8.0,20.0,620.0,Card,0.0,Yes,Yes,1.0,26.286846624202383,Service,3.0,1.0,0.1,0.23,57.0,Unsatisfied,2.0,0.0,CUST_01769
,30.0,Australia,LONDON,Individual,39.0,Mobile,,16.0,6.0,6.375098971186329,2.0,-0.12,0.0,20.0,780.0,,0.0,,No,1.0,28.719565017213533,technical,3.0,0.0,0.33,0.31,100.0,,0.0,0.0,CUST_05885
Male,73.0,Australia,New York,Individual,45.0,Mobile,Monthly,26.0,2.0,11.494477348036096,8.0,-0.17,1.0,50.0,2250.0,Card,1.0,No,,3.0,20.34094645457648,Billing,,1.0,,0.1,-12.0,Satisfied,0.0,0.0,CUST_02606
Male,30.0,Germany,New York,Individual,56.0,Mobile,Monthly,8.0,7.0,9.438221898064205,3.0,0.03,4.0,50.0,2800.0,,2.0,No,No,1.0,17.69733865630583,Billing,4.0,0.0,0.52,0.07,51.0,Satisfied,1.0,0.0,CUST_09468
Female,34.0,Australia,Sydney,Enterprise,,Mobile,Quarterly,11.0,7.0,22.678658179793292,10.0,-0.05,14.0,20.0,640.0,Card,1.0,No,No,0.0,45.30080887979707,Billing,4.0,1.0,0.41,0.4,75.0,Satisfied,,0.0,CUST_09081
Female,,India,London,Individual,27.0,Mobile,Monthly,22.0,4.0,17.180146568026235,5.0,-0.04,1.0,,1350.0,Card,1.0,Yes,No,0.0,13.92132083041341,Service,3.0,0.0,,0.5,10.0,Satisfied,2.0,0.0,CUST_08366
Female,56.0,Canada,Dhaka,Individual,6.0,Web,Monthly,29.0,6.0,17.820805168727706,3.0,-0.12,0.0,100.0,600.0,Card,2.0,No,No,1.0,20.56340735226601,Technical,5.0,0.0,0.67,0.09,,Satisfied,1.0,1.0,CUST_01017
Male,35.0,Bangladesh,Delhi,Individual,58.0,,,17.0,1.0,11.61305608446808,5.0,0.19,37.0,30.0,1740.0,Bank Transfer,1.0,No,No,3.0,23.87878621530264,Billing,3.0,1.0,0.64,0.27,27.0,Satisfied,0.0,0.0,CUST_05652
Female,27.0,UK,Toronto,Individual,18.0,Mobile,Monthly,25.0,2.0,27.08902844996144,,0.04,17.0,20.0,360.0,Card,1.0,No,No,0.0,23.33305853416202,,4.0,,0.44,0.14,22.0,Unsatisfied,0.0,0.0,CUST_01853
Male,65.0,Canada,Dhaka,Individual,48.0,Mobile,QUARTERLY,25.0,2.0,12.242001514020457,3.0,-0.07,36.0,10.0,480.0,card,0.0,No,No,3.0,34.32902747993836,service,3.0,1.0,0.85,0.1,-17.0, Satisfied    ,0.0,,CUST_06946
Female,49.0,India,,Individual,46.0,Referral,,0.0,5.0,19.907589699094945,1.0,0.03,4.0,70.0,3220.0,Card,0.0,No,No,0.0,4.135491325862521,Billing,4.0,0.0,0.26,0.06,-18.0,Neutral,2.0,0.0,CUST_03361
Female,58.0,Bangladesh,Delhi,Enterprise,38.0,Mobile,Quarterly,29.0,1.0,,10.0,0.13,19.0,100.0,3800.0,PayPal,2.0,,No,,11.2203132277123,,5.0,0.0,0.75,0.15,39.0,Satisfied,0.0,0.0,CUST_08619
Male,41.0,India,Delhi,Individual,15.0,Referral,Quarterly,22.0,1.0,23.321625535419717,6.0,-0.07,10.0,20.0,300.0,Card,0.0,No,No,0.0,30.21978058105314,,4.0,0.0,0.17,0.03,,Satisfied,1.0,0.0,CUST_00188
Female,21.0,Bangladesh,Dhaka,SME,3.0,Referral,Monthly,34.0,2.0,12.29252034948923,10.0,0.07,6.0,100.0,300.0,Card,0.0,No,Yes,1.0,27.35292002255556,,4.0,0.0,0.7,0.46,0.0,Neutral,1.0,1.0,CUST_03310
Male,60.0,,Berlin,Individual,,Web,Yearly,4.0,1.0,4.07977572069457,6.0,0.16,1.0,10.0,,Card,1.0,No,Yes,1.0,16.88612237259702,Billing,3.0,0.0,0.44,0.16,61.0,Satisfied,1.0,1.0,CUST_06598
Male,23.0,Canada,London,Individual,55.0,Referral,Quarterly,28.0,6.0,14.699485071543258,3.0,,8.0,50.0,2750.0,PayPal,0.0,No,No,2.0,15.67917569427946,Billing,3.0,0.0,0.27,0.43,40.0,Unsatisfied,1.0,0.0,CUST_05659
Female,31.0,Germany,Berlin,SME,3.0,Referral,Quarterly,29.0,5.0,12.30938736239236,5.0,0.16,5.0,30.0,90.0,PayPal,0.0,No,Yes,2.0,39.27955668474722,Technical,4.0,0.0,,0.12,37.0,Neutral,1.0,0.0,CUST_08547
FEMALE,60.0,UK,Dhaka,Individual,3.0,Web,Monthly,15.0,,19.04823571549234,,0.02,1.0,,90.0,Card,1.0,No,,4.0,, Billing    ,2.0,,0.64,0.03,-33.0,Unsatisfied,2.0,1.0,CUST_05197
Male,59.0,USA,,,55.0,Web,Monthly,31.0,3.0,12.850381653185572,,0.27,6.0,10.0,550.0,Bank Transfer,0.0,Yes,No,1.0,1.1062120504642614,Service,,0.0,0.45,0.34,60.0,Unsatisfied,3.0,0.0,CUST_09797
,140.0,Canada,Dhaka,,129.0,Web,Quarterly,58.0,4.0,37.0,2.0,0.0,25.0,142.0,2069.0, Card    ,3.0,No,No,3.0,23.0,Service,7.0,3.0,2.0,1.0,113.0,satisfied,5.0,1.0,CUST_09733
Female,61.0,India,London,Individual,34.0,Web,Monthly,13.0,2.0,29.68904085373714,2.0,-0.1,9.0,30.0,1020.0,PayPal,0.0,No,,3.0,29.22097974727454,Billing,,0.0,0.55,0.14,13.0,Satisfied,0.0,0.0,CUST_02862
 Female    ,66.0,UK,,SME,47.0,Web,Quarterly,8.0,4.0,17.30653216558622,8.0,-0.09,0.0,10.0,470.0,Card,,No,No,2.0,23.31852882927527,Technical,3.0,0.0,0.68,0.16,58.0,SATISFIED,2.0,0.0,CUST_03393
,20.0,Germany,New York,Individual,19.0,Mobile,Yearly,24.0,6.0,13.284073443641017,2.0,0.05,10.0,20.0,380.0,Card,1.0,No,No,2.0,26.51983210729035,,3.0,1.0,0.41,0.25,26.0,Satisfied,0.0,0.0,CUST_05889
Male,42.0,India,Toronto,Individual,30.0,Mobile,Quarterly,12.0,7.0,20.1719192333986,3.0,-0.1,9.0,100.0,3000.0,Card,0.0,No,No,4.0,25.545541680348027,Billing,3.0,0.0,0.78,0.35,-19.0,Satisfied,0.0,0.0,CUST_04074
,37.0,UK,,Individual,29.0,Mobile,QUARTERLY,17.0,4.0,6.193893338660557,,-0.02,6.0,10.0,290.0,,0.0,No,No,1.0,12.10022869377353,service,3.0,0.0,0.18,,40.0, Neutral    ,1.0,0.0,CUST_08333
Female,25.0,Bangladesh,London,Individual,26.0,,Yearly,6.0,2.0,20.128953970180078,9.0,0.08,0.0,50.0,1300.0,Card,0.0,Yes,No,0.0,23.773864761863344,Service,3.0,0.0,0.11,0.08,88.0,Satisfied,1.0,0.0,CUST_01099
Female,74.0,UK,London,Individual,30.0,Web,Monthly,17.0,0.0,22.69371208102469,3.0,-0.01,1.0,10.0,300.0,Card,1.0,No,No,0.0,12.196748661019802,Technical,3.0,0.0,0.21,0.34,5.0,Satisfied,0.0,0.0,CUST_03131
Female,,Germany,,Enterprise,27.0,Web,Yearly,19.0,3.0,21.65639944951217,4.0,0.18,1.0,50.0,1350.0,Card,0.0,Yes,Yes,1.0,35.57331054336154,Technical,3.0,0.0,0.75,0.14,27.0,Neutral,2.0,0.0,CUST_03955
Male,61.0,USA,Delhi,,10.0,Mobile,Monthly,13.0,4.0,15.8999955480596,5.0,0.11,11.0,20.0,200.0,Bank Transfer,3.0,No,Yes,3.0,,,4.0,,0.78,0.44,27.0,Neutral,2.0,0.0,CUST_05015
FEMALE,56.0,Australia, New York    ,SME,2.0,Web,Yearly,26.0,0.0,1.0,7.0,0.04,6.0,50.0,100.0,,1.0,Yes,No,0.0,15.496088346149936,,4.0,0.0,0.17,0.31,28.0,NEUTRAL,0.0,,CUST_08671
Female,56.0,India,Dhaka,Individual,40.0,Referral,Quarterly,31.0,3.0,8.253605533620448,3.0,-0.05,1.0,100.0,4000.0,Card,0.0,No,No,,37.36161089507925,Service,4.0,1.0,0.51,0.17,-39.0,Neutral,0.0,0.0,CUST_09751
Male,26.0,Australia,New York,Individual,55.0,Referral,Quarterly,18.0,6.0,16.0419880627806,8.0,-0.06,7.0,30.0,1650.0,Bank Transfer,0.0,No,No,1.0,26.585270609023045,Service,3.0,,0.19,0.14,59.0,Satisfied,0.0,0.0,CUST_03447
Female,24.0,India,,Individual,,Web,Quarterly,16.0,6.0,25.933740893973383,1.0,-0.0,26.0,20.0,1140.0,Card,1.0,No,No,1.0,26.510151723283784,Technical,4.0,1.0,0.81,0.31,-54.0,,0.0,0.0,CUST_04170
,18.0,Bangladesh,Delhi,Individual,43.0,Web,Monthly,36.0,,23.56422049931697,4.0,0.06,,20.0,860.0,Card,0.0,Yes,No,0.0,21.46112712493325,Service,1.0,2.0,0.11,0.23,33.0,Satisfied,0.0,0.0,CUST_07316
,,India,New York,SME,52.0,Referral,Monthly,23.0,2.0,20.850834487615465,4.0,-0.07,8.0,20.0,1040.0,Card,0.0,Yes,No,0.0,28.036792210895136,Billing,3.0,0.0,0.34,,18.0,Neutral,0.0,,CUST_07413
Female,,Canada,Dhaka,Individual,46.0,Referral,Quarterly,10.0,4.0,,3.0,-0.09,6.0,,2300.0,Card,0.0,No,No,3.0,17.227925927257385,Technical,2.0,0.0,,0.4,,Neutral,0.0,0.0,CUST_02963
Male,47.0,India,London,Individual,27.0,Web,Monthly,23.0,5.0,23.03943124478083,5.0,0.43,4.0,10.0,270.0,Card,1.0,No,No,1.0,27.50412723458216,Billing,4.0,1.0,0.79,0.27,-79.0,Satisfied,2.0,0.0,CUST_02856
 Female    ,28.0,Bangladesh,Delhi,Individual,27.0,Web,Quarterly,7.0,6.0,16.49188560465506,4.0,0.36,1.0,70.0,1890.0, Card    ,2.0,Yes,Yes,1.0,24.54622209579724,TECHNICAL,3.0,1.0,0.86,0.47,-36.0,Unsatisfied,,0.0,CUST_00034
Female,35.0,India,Toronto,Individual,59.0,Mobile,Yearly,20.0,2.0,17.670739802099448,1.0,-0.07,9.0,100.0,5900.0,PayPal,0.0,No,Yes,1.0,36.39817507943858,,4.0,1.0,0.76,0.35,33.0,Neutral,0.0,,CUST_08177
Male,62.0,USA,Delhi,,,Mobile,Monthly,25.0,6.0,,4.0,0.28,6.0,30.0,120.0,Card,1.0,No,No,,38.539219907437584,Billing,4.0,0.0,0.21,0.11,18.0,Satisfied,2.0,1.0,CUST_05919
Female,54.0,Australia,,,31.0,Web,Yearly,26.0,3.0,22.722729073269317,4.0,-0.4,1.0,10.0,310.0,Bank Transfer,0.0,No,No,2.0,17.967181289151327,Service,5.0,,0.63,0.44,65.0,Unsatisfied,0.0,0.0,CUST_02018
Male,33.0,India,New York,Individual,40.0,Mobile,Monthly,29.0,6.0,16.53114699790468,2.0,0.11,16.0,20.0,800.0,Card,0.0,Yes,No,0.0,21.460740953397178,Technical,3.0,0.0,0.13,0.49,85.0,Satisfied,0.0,0.0,CUST_04263
Female,25.0,Canada,Toronto,SME,29.0,Mobile,Quarterly,24.0,1.0,15.947227251141957,3.0,-0.37,18.0,30.0,870.0,Card,1.0,,No,3.0,34.41384371077384,Service,3.0,1.0,0.33,0.36,-41.0,Satisfied,3.0,,CUST_06193
Female,48.0,Australia,New York,Individual,29.0,Referral,,15.0,1.0,26.951504807733475,3.0,0.03,8.0,20.0,580.0,Card,1.0,No,No,1.0,22.39972414766885,Service,3.0,0.0,0.51,0.21,-55.0,Satisfied,0.0,0.0,CUST_09957
Female,24.0,USA,Delhi,Individual,1.0,Mobile,Yearly,3.0,4.0,18.105650427473,6.0,0.16,43.0,50.0,50.0,Card,0.0,Yes,Yes,3.0,11.680773691756624,Technical,5.0,0.0,0.2,0.15,58.0,Satisfied,0.0,1.0,CUST_07161
Female,,India,Dhaka,SME,30.0,,Monthly,13.0,1.0,19.84582663483633,3.0,0.07,1.0,30.0,900.0,PayPal,0.0,No,No,0.0,18.93869414025804,,,0.0,0.74,0.16,100.0,Satisfied,2.0,,CUST_06621
,57.0,Bangladesh,Berlin,,31.0,Referral,Quarterly,24.0,2.0,4.266309096170325,8.0,-0.1,,50.0,1550.0,PayPal,4.0,No,No,0.0,27.79380501140098,Technical,2.0,2.0,0.35,0.23,-38.0,Unsatisfied,2.0,0.0,CUST_07993
Male,25.0,India,Dhaka,Individual,39.0,Mobile,Monthly,18.0,6.0,13.232601444135202,4.0,0.29,4.0,20.0,780.0,PayPal,,No,Yes,1.0,23.21958915843568,Technical,5.0,0.0,0.71,0.4,7.0,Unsatisfied,1.0,0.0,CUST_05899
Male,61.0,Canada,New York,SME,44.0,Mobile,Monthly,22.0,5.0,7.289247283742728,2.0,0.08,4.0,70.0,3080.0,Bank Transfer,1.0,No,No,3.0,22.72271072685553,Billing,5.0,1.0,0.17,0.33,0.0,Unsatisfied,0.0,0.0,CUST_02598
Male,22.0,Bangladesh,,Enterprise,12.0,Web,Yearly,36.0,2.0,14.35404534834885,6.0,0.13,9.0,10.0,120.0,Bank Transfer,1.0,Yes,No,0.0,28.72920192640321,Technical,5.0,1.0,0.85,0.29,21.0,Satisfied,3.0,0.0,CUST_07392
Male,66.0,Canada,,Individual,15.0,Mobile, Monthly    ,24.0,,7.480915998874555,4.0,0.25,26.0,50.0,750.0,card,1.0,Yes,No,0.0,,Billing,3.0,0.0,0.13,0.27,93.0, Satisfied    ,2.0,0.0,CUST_00700
Female,58.0,USA,Delhi,,21.0,Web,Quarterly,28.0,7.0,27.254949095026205,,-0.2,23.0,20.0,420.0,Card,0.0,No,Yes,1.0,40.10653230369266,Billing,2.0,0.0,0.26,0.15,13.0,Satisfied,1.0,0.0,CUST_05862
Female,58.0,UK,New York,Enterprise,48.0,Web,Monthly,,7.0,5.77572206940787,5.0,0.16,,20.0,960.0,PayPal,,No,No,1.0,6.093729912806474,Billing,5.0,0.0,0.52,,32.0,Satisfied,2.0,0.0,CUST_09361
Male,31.0,Canada,London,Individual,19.0,Referral,Monthly,16.0,7.0,17.61774229099094,6.0,0.14,,70.0,1330.0,Card,0.0,Yes,No,5.0,26.35834770134972,Technical,4.0,0.0,0.22,0.29,25.0,,2.0,0.0,CUST_04003
female,30.0,USA,dhaka,,23.0,Referral,quarterly,10.0,4.0,21.52870114253068,4.0,0.16,,20.0,460.0,card,2.0,No,No,0.0,27.58167021038608,BILLING,5.0,0.0,0.28,0.31,-7.0,Neutral,1.0,1.0,CUST_07449
Male,23.0,,Berlin,SME,56.0,Web,,32.0,5.0,,6.0,-0.11,17.0,30.0,1680.0,Card,0.0,Yes,No,0.0,14.588069249477396,Technical,2.0,0.0,0.45,,100.0,Unsatisfied,1.0,1.0,CUST_08489
Male,58.0,India,Delhi,Individual,34.0,Web,Yearly,32.0,2.0,,7.0,-0.05,2.0,20.0,680.0,,0.0,No,No,3.0,39.58569216371917,Billing,4.0,0.0,0.59,0.05,72.0,,0.0,,CUST_07437
Female,20.0,USA,Dhaka,Individual,2.0,Web,Monthly,49.0,3.0,10.717918020001887,4.0,-0.22,0.0,,,Card,1.0,Yes,No,2.0,18.10623638072232,Technical,3.0,,0.15,0.05,-4.0,Satisfied,0.0,0.0,CUST_09586
Male,28.0,UK,Sydney,Individual,36.0,Web,Quarterly,40.0,5.0,,7.0,-0.0,6.0,100.0,3600.0,Card,0.0,No,No,3.0,15.090468108952582,Billing,4.0,0.0,0.4,0.18,61.0,Unsatisfied,3.0,0.0,CUST_06094
Female,49.0,Bangladesh,Berlin,SME,18.0,Web,Yearly,18.0,0.0,12.582686319306394,4.0,-0.06,,10.0,180.0,PayPal,,Yes,No,0.0,15.296095180243508,Technical,4.0,0.0,0.25,0.03,-22.0,Unsatisfied,1.0,0.0,CUST_00995
Female,54.0,Bangladesh,Berlin,Individual,,Referral,Monthly,,3.0,15.17903220987339,1.0,-0.17,8.0,20.0,1100.0,PayPal,0.0,No,No,1.0,25.681729660965956,,3.0,0.0,0.77,0.2,37.0,Satisfied,2.0,0.0,CUST_01130
Female,64.0,Germany,Dhaka,Individual,57.0,Mobile,Monthly,22.0,7.0,19.65394962302073,5.0,-0.05,3.0,10.0,570.0,Card,0.0,No,Yes,0.0,12.568214784005123,,5.0,0.0,0.6,0.37,55.0,Neutral,1.0,0.0,CUST_05668
Female,56.0,Germany,Toronto,SME,41.0,Web,Quarterly,23.0,5.0,9.885725099736494,6.0,-0.13,10.0,30.0,1230.0,PayPal,2.0,,No,0.0,13.614489739563972,Technical,4.0,0.0,0.39,0.41,15.0,Satisfied,1.0,1.0,CUST_04828
Male,67.0,Germany,Toronto,SME,57.0,Referral,Quarterly,12.0,6.0,22.63301067053257,4.0,0.33,,20.0,1140.0,Card,0.0,Yes,No,3.0,24.302534153633317,Service,,0.0,0.73,0.35,-34.0,Neutral,1.0,0.0,CUST_03263
Female,29.0,India,Berlin,SME,5.0,Referral,Monthly,18.0,1.0,14.107276680019702,8.0,-0.0,2.0,10.0,50.0,Card,0.0,Yes,No,0.0,41.70834187406573,Billing,4.0,0.0,0.3,0.27,-34.0,Neutral,1.0,0.0,CUST_02146
Male,22.0,UK,Sydney,SME,31.0,Mobile,Yearly,17.0,7.0,,7.0,0.06,1.0,50.0,1550.0,PayPal,0.0,Yes,No,0.0,29.46710301686917,Billing,1.0,1.0,,,11.0,Unsatisfied,3.0,1.0,CUST_01802
Female,26.0,UK,Toronto,SME,5.0,Web,Quarterly,8.0,2.0,22.35678519031938,1.0,-0.05,0.0,30.0,150.0,Card,,Yes,Yes,1.0,20.598901626876884,Technical,,1.0,0.49,0.46,28.0,Satisfied,1.0,1.0,CUST_02311
Female,,,Delhi,SME,57.0,Web,Monthly,,1.0,24.56361350979651,5.0,-0.2,4.0,30.0,1710.0,Card,0.0,No,No,1.0,16.490033328351867,Technical,5.0,1.0,0.6,0.07,-2.0,Satisfied,,0.0,CUST_00805
Male,73.0,UK,dhaka,Enterprise,26.0,Referral,Monthly,12.0,0.0,17.758947721670406,3.0,-0.1,10.0,20.0,520.0,Paypal,1.0,No,No,3.0,,TECHNICAL,3.0,0.0,0.16,0.26,23.0,Satisfied,2.0,0.0,CUST_09634
,33.0,Bangladesh, Sydney    ,Enterprise,,Mobile, Quarterly    ,4.0,0.0,9.854222071440542,6.0,,23.0,50.0,200.0,CARD,0.0,No,No,1.0,34.310998383103176,,3.0,1.0,0.58,0.01,55.0,,2.0,,CUST_05972
Female,,USA,Delhi,,55.0,Referral,Quarterly,23.0,4.0,9.75337759419206,5.0,0.04,4.0,50.0,2750.0,Bank Transfer,1.0,No,No,1.0,21.24975409366927,Technical,5.0,1.0,0.83,0.3,41.0,Neutral,1.0,0.0,CUST_03453
Male,44.0,Bangladesh,New York,Individual,5.0,Web,Monthly,29.0,2.0,14.315910376375529,6.0,-0.0,5.0,,,Card,2.0,No,No,,26.287744876656312,Billing,5.0,,0.3,0.47,-48.0,,2.0,1.0,CUST_08964
Female,24.0,Canada,BERLIN,SME,,Web, Quarterly    ,22.0,2.0,24.640580703400417,8.0,0.08,3.0,70.0,2240.0,,0.0,Yes,No,0.0,24.93126134460397,BILLING,3.0,0.0,0.81,0.15,66.0,,0.0,0.0,CUST_02607
Female,,Germany,Berlin,Individual,27.0,Mobile,Quarterly,18.0,5.0,21.75208231905517,7.0,-0.1,,30.0,810.0,Card,0.0,No,No,0.0,,Service,4.0,0.0,0.89,0.19,10.0,Neutral,,0.0,CUST_06378
Male,33.0,Canada,Toronto,Individual,10.0,Web,Monthly,16.0,,20.41728333369771,8.0,-0.2,21.0,50.0,500.0,PayPal,1.0,No,Yes,0.0,29.470087116591092,Service,5.0,0.0,0.71,0.24,14.0,Neutral,0.0,0.0,CUST_05554
 Male    ,74.0,Canada,,,,Referral,QUARTERLY,24.0,5.0,7.281570771729517,6.0,0.01,12.0,20.0,860.0,,0.0,No,No,1.0,28.53677351179713,SERVICE,5.0,0.0,0.59,0.32,-2.0,Satisfied,2.0,0.0,CUST_00068
Female,51.0,USA,,Individual,52.0,Referral,Yearly,12.0,5.0,3.3189656839437305,,0.2,8.0,20.0,1040.0,Card,1.0,No,,0.0,25.63310373252623,Billing,,2.0,0.85,0.44,-45.0,Satisfied,0.0,0.0,CUST_00397
Male,18.0,,Delhi,Enterprise,14.0,Referral,Quarterly,21.0,7.0,14.376424038305824,2.0,-0.05,18.0,,280.0,Card,0.0,No,Yes,1.0,13.854758436801948,,4.0,0.0,0.74,0.06,47.0,Unsatisfied,1.0,0.0,CUST_09842
Male,70.0,India,Toronto,SME,16.0,Referral,Monthly,35.0,2.0,11.278240492317686,3.0,0.14,3.0,20.0,320.0,Card,0.0,Yes,No,4.0,19.388611595073797,,2.0,0.0,0.2,0.48,-3.0,Unsatisfied,3.0,1.0,CUST_06095
Female,69.0,Germany,Sydney,Individual,,Referral,Monthly,28.0,4.0,12.24339897127242,3.0,-0.23,9.0,30.0,1170.0,Card,0.0,No,No,0.0,27.759874083182037,,5.0,1.0,0.57,0.13,-19.0,Neutral,0.0,0.0,CUST_03051
Male,45.0,India,Delhi,Enterprise,1.0,Web,Yearly,16.0,6.0,22.025183232299064,3.0,-0.07,9.0,50.0,50.0,PayPal,0.0,No,No,,31.94717429814983,Billing,3.0,2.0,0.18,,26.0,Satisfied,0.0,1.0,CUST_03210
Male,50.0,India,Berlin,Individual,3.0,Mobile,Quarterly,18.0,7.0,12.521249761649653,9.0,-0.0,1.0,30.0,90.0,Card,0.0,No,No,2.0,14.554100294919984,Billing,2.0,0.0,,0.39,88.0,Unsatisfied,0.0,1.0,CUST_04677
