,ticket_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag,account_id
3411,,,,,,,,,A-f446b6
3412,,,,,,,,,A-39868b
3413,,,,,,,,,A-d40bf7
3414,,,,,,,,,A-22f2df
3415,,,,,,,,,A-68f37c
3416,,,,,,,,,A-3d957b
3417,,,,,,,,,A-180abf
3418,,,,,,,,,A-8b25f2
3419,,,,,,,,,A-1619f8
3420,,,,,,,,,A-354f12
3421,,,,,,,,,A-9bfc9f
3422,,,,,,,,,A-e61e98
3423,,,,,,,,,A-54d94a
3424,,,,,,,,,A-151c9a
3425,,,,,,,,,A-a0ca4e
3426,,,,,,,,,A-34ea2f
3427,,,,,,,,,A-e4bf56
3428,,,,,,,,,A-0e966d
3429,,,,,,,,,A-94d3da
3430,,,,,,,,,A-5a3eb9
3431,,,,,,,,,A-104f1a
3432,,,,,,,,,A-e4bf56
3433,,,,,,,,,A-5a92e7
3434,,,,,,,,,A-029f69
3435,,,,,,,,,A-7a0d69
3436,,,,,,,,,A-3ce5b8
3437,,,,,,,,,A-854864
3438,,,,,,,,,A-2d1036
3439,,,,,,,,,A-5a184f
3440,,,,,,,,,A-37f969
3441,,,,,,,,,A-c7ffc2
3442,,,,,,,,,A-39b19f
3443,,,,,,,,,A-ffc04f
3444,,,,,,,,,A-b48f73
3445,,,,,,,,,A-e2cd1b
3446,,,,,,,,,A-4ae22a
3447,,,,,,,,,A-39b19f
3448,,,,,,,,,A-ad64c6
3449,,,,,,,,,A-f25509
3450,,,,,,,,,A-8adedc
3451,,,,,,,,,A-3f9cc0
3452,,,,,,,,,A-d922bf
3453,,,,,,,,,A-92a3af
3454,,,,,,,,,A-fe79a5
3455,,,,,,,,,A-751c58
3456,,,,,,,,,A-2d4502
3457,,,,,,,,,A-76fa4d
3458,,,,,,,,,A-0651a4
3459,,,,,,,,,A-42b791
3460,,,,,,,,,A-fabe19
3461,,,,,,,,,A-bc4d48
3462,,,,,,,,,A-02cd81
3463,,,,,,,,,A-940b8b
3464,,,,,,,,,A-3ce5b8
3465,,,,,,,,,A-c9bb3e
3466,,,,,,,,,A-9174e0
3467,,,,,,,,,A-bc87bc
3468,,,,,,,,,A-e98302
3469,,,,,,,,,A-e19ff6
3470,,,,,,,,,A-95b24a
3471,,,,,,,,,A-80eeb6
3472,,,,,,,,,A-f9cc74
3473,,,,,,,,,A-c4ea60
3474,,,,,,,,,A-10b8f2
3475,,,,,,,,,A-7c83a1
3476,,,,,,,,,A-b9eed8
3477,,,,,,,,,A-b11cd0
3478,,,,,,,,,A-2edab2
3479,,,,,,,,,A-f3ff05
3480,,,,,,,,,A-c37cab
3481,,,,,,,,,A-712426
3482,,,,,,,,,A-7da956
3483,,,,,,,,,A-1b707d
3484,,,,,,,,,A-b07346
3485,,,,,,,,,A-ff3c73
3486,,,,,,,,,A-038089
3487,,,,,,,,,A-1f7acb
3488,,,,,,,,,A-a8b49c
3489,,,,,,,,,A-fdfc91
3490,,,,,,,,,A-82861f
3491,,,,,,,,,A-d922bf
3492,,,,,,,,,A-96e141
3493,,,,,,,,,A-44dc83
3494,,,,,,,,,A-ffc04f
3495,,,,,,,,,A-e2cd1b
3496,,,,,,,,,A-96e141
3497,,,,,,,,,A-f5641b
3498,,,,,,,,,A-ce66f8
3499,,,,,,,,,A-1ac5e0
3500,,,,,,,,,A-7c6b6b
3501,,,,,,,,,A-49b828
3502,,,,,,,,,A-4e960a
3503,,,,,,,,,A-1e6fc3
3504,,,,,,,,,A-7c83a1
3505,,,,,,,,,A-95b24a
3506,,,,,,,,,A-625d0b
3507,,,,,,,,,A-fd7ad3
3508,,,,,,,,,A-35083d
3509,,,,,,,,,A-9289f6
3510,,,,,,,,,A-0f6450
3511,,,,,,,,,A-c1e51e
3512,,,,,,,,,A-6da850
3513,,,,,,,,,A-cbd1a3
3514,,,,,,,,,A-712533
3515,,,,,,,,,A-39ddf4
3516,,,,,,,,,A-443f6f
3517,,,,,,,,,A-bc87bc
3518,,,,,,,,,A-7920cc
3519,,,,,,,,,A-22d9d2
3520,,,,,,,,,A-241e75
3521,,,,,,,,,A-bbc346
3522,,,,,,,,,A-ed510f
3523,,,,,,,,,A-2f6a32
3524,,,,,,,,,A-443b7c
3525,,,,,,,,,A-856b1e
3526,,,,,,,,,A-3be56b
3527,,,,,,,,,A-e888d1
3528,,,,,,,,,A-0a282f
3529,,,,,,,,,A-883b7d
3530,,,,,,,,,A-9208f0
3531,,,,,,,,,A-95b24a
3532,,,,,,,,,A-883b7d
3533,,,,,,,,,A-42e5e1
3534,,,,,,,,,A-337bc1
3535,,,,,,,,,A-09540c
3536,,,,,,,,,A-977ca0
3537,,,,,,,,,A-55f257
3538,,,,,,,,,A-dbc825
3539,,,,,,,,,A-39b19f
3540,,,,,,,,,A-43a9e3
3541,,,,,,,,,A-8ed5dd
3542,,,,,,,,,A-f446b6
3543,,,,,,,,,A-9a532a
3544,,,,,,,,,A-fa3095
3545,,,,,,,,,A-fe79a5
3546,,,,,,,,,A-625d0b
3547,,,,,,,,,A-600734
3548,,,,,,,,,A-9123ac
3549,,,,,,,,,A-86fc1d
3550,,,,,,,,,A-5fe118
3551,,,,,,,,,A-296d7c
3552,,,,,,,,,A-42e5e1
3553,,,,,,,,,A-e7beab
3554,,,,,,,,,A-9c18c4
3555,,,,,,,,,A-89ee83
3556,,,,,,,,,A-0baac2
3557,,,,,,,,,A-832ec2
3558,,,,,,,,,A-e98302
3559,,,,,,,,,A-94c3cd
3560,,,,,,,,,A-dfbd31
3561,,,,,,,,,A-82d8a6
3562,,,,,,,,,A-7641d3
3563,,,,,,,,,A-65a46c
3564,,,,,,,,,A-86fc1d
3565,,,,,,,,,A-d82ef9
3566,,,,,,,,,A-cbd1a3
3567,,,,,,,,,A-e83938
3568,,,,,,,,,A-6f50ae
3569,,,,,,,,,A-149a69
3570,,,,,,,,,A-eb7fac
3571,,,,,,,,,A-2e3bad
3572,,,,,,,,,A-7c5768
3573,,,,,,,,,A-e36807
3574,,,,,,,,,A-ab438f
3575,,,,,,,,,A-1f0ac7
3576,,,,,,,,,A-faa28c
3577,,,,,,,,,A-089363
3578,,,,,,,,,A-f1f639
3579,,,,,,,,,A-5b1bcd
3580,,,,,,,,,A-8adedc
3581,,,,,,,,,A-c42f1f
3582,,,,,,,,,A-3d957b
3583,,,,,,,,,A-702032
3584,,,,,,,,,A-e83938
3585,,,,,,,,,A-00bed1
3586,,,,,,,,,A-f45426
3587,,,,,,,,,A-69b156
3588,,,,,,,,,A-e08cd3
3589,,,,,,,,,A-1b9609
3590,,,,,,,,,A-3793ee
3591,,,,,,,,,A-139c3b
3592,,,,,,,,,A-e08cd3
3593,,,,,,,,,A-e43bf7
3594,,,,,,,,,A-e693b6
3595,,,,,,,,,A-df1e44
3596,,,,,,,,,A-fdfc91
3597,,,,,,,,,A-310452
3598,,,,,,,,,A-9c18c4
3599,,,,,,,,,A-92a3af
3600,,,,,,,,,A-66224b
3601,,,,,,,,,A-fda07f
3602,,,,,,,,,A-c16cf7
3603,,,,,,,,,A-bb1486
3604,,,,,,,,,A-b3fe05
3605,,,,,,,,,A-2789e3
3606,,,,,,,,,A-35083d
3607,,,,,,,,,A-86902e
3608,,,,,,,,,A-69b156
3609,,,,,,,,,A-b44e3e
3610,,,,,,,,,A-3a7284
3611,,,,,,,,,A-b3fe05
3612,,,,,,,,,A-e5d6ab
3613,,,,,,,,,A-02fac6
3614,,,,,,,,,A-d3c88e
3615,,,,,,,,,A-812c5b
3616,,,,,,,,,A-80eeb6
3617,,,,,,,,,A-a865bd
3618,,,,,,,,,A-9f0b68
3619,,,,,,,,,A-09540c
3620,,,,,,,,,A-6e08f3
3621,,,,,,,,,A-e4144b
3622,,,,,,,,,A-0b0d6d
3623,,,,,,,,,A-7c4956
3624,,,,,,,,,A-54d94a
3625,,,,,,,,,A-1619f8
3626,,,,,,,,,A-f9cc74
3627,,,,,,,,,A-0532a9
3628,,,,,,,,,A-bece89
3629,,,,,,,,,A-342303
3630,,,,,,,,,A-ccc747
3631,,,,,,,,,A-751c58
3632,,,,,,,,,A-328bd0
3633,,,,,,,,,A-2ebb4b
3634,,,,,,,,,A-417d2f
3635,,,,,,,,,A-c1dfe1
3636,,,,,,,,,A-40906c
3637,,,,,,,,,A-d792a6
3638,,,,,,,,,A-1b7577
3639,,,,,,,,,A-13466a
3640,,,,,,,,,A-cc1d8d
3641,,,,,,,,,A-854864
3642,,,,,,,,,A-40a557
3643,,,,,,,,,A-410e86
3644,,,,,,,,,A-1b7577
3645,,,,,,,,,A-4f18f0
3646,,,,,,,,,A-443f6f
3647,,,,,,,,,A-149a69
3648,,,,,,,,,A-410e86
3649,,,,,,,,,A-5b1bcd
3650,,,,,,,,,A-3cc791
3651,,,,,,,,,A-671f31
3652,,,,,,,,,A-bb1eaa
3653,,,,,,,,,A-69b156
3654,,,,,,,,,A-075038
3655,,,,,,,,,A-8b25f2
3656,,,,,,,,,A-f03140
3657,,,,,,,,,A-eb2fdc
3658,,,,,,,,,A-4437e4
3659,,,,,,,,,A-4a4c2d
3660,,,,,,,,,A-40de06
3661,,,,,,,,,A-22d9d2
3662,,,,,,,,,A-117171
3663,,,,,,,,,A-34d880
3664,,,,,,,,,A-922109
3665,,,,,,,,,A-2e3bad
3666,,,,,,,,,A-702032
3667,,,,,,,,,A-751c58
3668,,,,,,,,,A-66224b
3669,,,,,,,,,A-855a48
3670,,,,,,,,,A-4a267b
3671,,,,,,,,,A-bc87bc
3672,,,,,,,,,A-86902e
3673,,,,,,,,,A-e7a1e2
3674,,,,,,,,,A-a45270
3675,,,,,,,,,A-0532a9
3676,,,,,,,,,A-d792a6
3677,,,,,,,,,A-2e4581
3678,,,,,,,,,A-139c3b
3679,,,,,,,,,A-5c9849
3680,,,,,,,,,A-7f6b86
3681,,,,,,,,,A-67be94
3682,,,,,,,,,A-328bd0
3683,,,,,,,,,A-65a46c
3684,,,,,,,,,A-9affe6
3685,,,,,,,,,A-9affe6
3686,,,,,,,,,A-2e3bad
3687,,,,,,,,,A-4a4c2d
3688,,,,,,,,,A-17939a
3689,,,,,,,,,A-484819
3690,,,,,,,,,A-65c341
3691,,,,,,,,,A-0dbdc6
3692,,,,,,,,,A-84ebe4
3693,,,,,,,,,A-7920cc
3694,,,,,,,,,A-de24d5
3695,,,,,,,,,A-5790f4
3696,,,,,,,,,A-8ae3fc
3697,,,,,,,,,A-d4ac0e
3698,,,,,,,,,A-684255
3699,,,,,,,,,A-c43359
3700,,,,,,,,,A-bc87bc
3701,,,,,,,,,A-bb3bd4
3702,,,,,,,,,A-44dc83
3703,,,,,,,,,A-bd4708
3704,,,,,,,,,A-1e1b80
3705,,,,,,,,,A-fd9422
3706,,,,,,,,,A-56962b
3707,,,,,,,,,A-c4ea60
3708,,,,,,,,,A-779e4e
3709,,,,,,,,,A-9077b0
3710,,,,,,,,,A-883b7d
3711,,,,,,,,,A-bece89
3712,,,,,,,,,A-40906c
3713,,,,,,,,,A-3cc791
3714,,,,,,,,,A-5a3eb9
3715,,,,,,,,,A-700ade
3716,,,,,,,,,A-b11cd0
3717,,,,,,,,,A-8bde0c
3718,,,,,,,,,A-0cc442
3719,,,,,,,,,A-4437e4
3720,,,,,,,,,A-526d93
3721,,,,,,,,,A-fda07f
3722,,,,,,,,,A-65c341
3723,,,,,,,,,A-7988d1
3724,,,,,,,,,A-526d93
3725,,,,,,,,,A-c16b88
3726,,,,,,,,,A-625d0b
3727,,,,,,,,,A-7f4db3
3728,,,,,,,,,A-d42431
3729,,,,,,,,,A-1986ca
3730,,,,,,,,,A-560d27
3731,,,,,,,,,A-068fc6
3732,,,,,,,,,A-69b156
3733,,,,,,,,,A-c42f1f
3734,,,,,,,,,A-0651a4
3735,,,,,,,,,A-17939a
3736,,,,,,,,,A-f45426
3737,,,,,,,,,A-d922bf
3738,,,,,,,,,A-f1f639
3739,,,,,,,,,A-716841
3740,,,,,,,,,A-b54c01
3741,,,,,,,,,A-78f02b
3742,,,,,,,,,A-51ec1b
3743,,,,,,,,,A-ed510f
3744,,,,,,,,,A-d4e0d4
3745,,,,,,,,,A-544d0a
3746,,,,,,,,,A-038089
3747,,,,,,,,,A-adc1f3
3748,,,,,,,,,A-0aaf6e
3749,,,,,,,,,A-671f31
3750,,,,,,,,,A-bc4d48
3751,,,,,,,,,A-7cfe77
3752,,,,,,,,,A-117171
3753,,,,,,,,,A-bbe56f
3754,,,,,,,,,A-2446e3
3755,,,,,,,,,A-a6d261
3756,,,,,,,,,A-186a44
3757,,,,,,,,,A-712f1c
3758,,,,,,,,,A-2d4502
3759,,,,,,,,,A-1f7acb
3760,,,,,,,,,A-f1f639
3761,,,,,,,,,A-4e0e85
3762,,,,,,,,,A-7d514c
3763,,,,,,,,,A-249769
3764,,,,,,,,,A-0dbdc6
3765,,,,,,,,,A-50f3f7
3766,,,,,,,,,A-dfbd31
3767,,,,,,,,,A-e51ec7
3768,,,,,,,,,A-cbbe12
3769,,,,,,,,,A-149a69
3770,,,,,,,,,A-7c5768
3771,,,,,,,,,A-462d45
3772,,,,,,,,,A-2789e3
3773,,,,,,,,,A-cb5333
3774,,,,,,,,,A-82861f
3775,,,,,,,,,A-4c6f11
3776,,,,,,,,,A-5c046d
3777,,,,,,,,,A-c37cab
3778,,,,,,,,,A-0f7d77
3779,,,,,,,,,A-34ea2f
3780,,,,,,,,,A-2d1036
3781,,,,,,,,,A-6f50ae
3782,,,,,,,,,A-883b7d
3783,,,,,,,,,A-de24d5
3784,,,,,,,,,A-463db0
3785,,,,,,,,,A-86fc1d
3786,,,,,,,,,A-f1f639
3787,,,,,,,,,A-6843f2
3788,,,,,,,,,A-337bc1
3789,,,,,,,,,A-2b9d3e
3790,,,,,,,,,A-751bd4
3791,,,,,,,,,A-0e966d
3792,,,,,,,,,A-6a4e2d
3793,,,,,,,,,A-4f18f0
3794,,,,,,,,,A-ff79f2
3795,,,,,,,,,A-f97b9a
3796,,,,,,,,,A-b9f5b1
3797,,,,,,,,,A-e351e1
3798,,,,,,,,,A-9208f0
3799,,,,,,,,,A-c43359
3800,,,,,,,,,A-afa505
3801,,,,,,,,,A-c70870
3802,,,,,,,,,A-dcc3f1
3803,,,,,,,,,A-22d9d2
3804,,,,,,,,,A-659280
3805,,,,,,,,,A-a1b80b
3806,,,,,,,,,A-296d7c
3807,,,,,,,,,A-86fc1d
3808,,,,,,,,,A-331424
3809,,,,,,,,,A-ed510f
3810,,,,,,,,,A-94d3da
3811,,,,,,,,,A-b3fe05
3812,,,,,,,,,A-337bc1
3813,,,,,,,,,A-69b156
3814,,,,,,,,,A-fd9422
3815,,,,,,,,,A-8ed5dd
3816,,,,,,,,,A-84ebe4
3817,,,,,,,,,A-18793f
3818,,,,,,,,,A-c16101
3819,,,,,,,,,A-55f257
3820,,,,,,,,,A-44dc83
3821,,,,,,,,,A-02fac6
3822,,,,,,,,,A-d77f4c
3823,,,,,,,,,A-b179bf
3824,,,,,,,,,A-de58ca
3825,,,,,,,,,A-202b67
3826,,,,,,,,,A-ba6516
3827,,,,,,,,,A-e61e98
3828,,,,,,,,,A-69fad4
3829,,,,,,,,,A-7988d1
3830,,,,,,,,,A-dcc3f1
3831,,,,,,,,,A-f44180
3832,,,,,,,,,A-fabe19
3833,,,,,,,,,A-034368
3834,,,,,,,,,A-9123ac
3835,,,,,,,,,A-f17767
3836,,,,,,,,,A-94d3da
3837,,,,,,,,,A-32fb14
3838,,,,,,,,,A-798a3f
3839,,,,,,,,,A-139c3b
3840,,,,,,,,,A-22f2df
3841,,,,,,,,,A-779e4e
3842,,,,,,,,,A-309e54
3843,,,,,,,,,A-76fa4d
3844,,,,,,,,,A-5a215a
3845,,,,,,,,,A-3ce5b8
3846,,,,,,,,,A-9badbd
3847,,,,,,,,,A-a7bd4b
3848,,,,,,,,,A-104f1a
3849,,,,,,,,,A-e08cd3
3850,,,,,,,,,A-59f724
3851,,,,,,,,,A-f1f639
3852,,,,,,,,,A-c222ab
3853,,,,,,,,,A-5c9849
3854,,,,,,,,,A-b7724f
3855,,,,,,,,,A-e4144b
3856,,,,,,,,,A-c58f49
3857,,,,,,,,,A-342303
3858,,,,,,,,,A-712426
3859,,,,,,,,,A-600734
3860,,,,,,,,,A-86902e
3861,,,,,,,,,A-02cd81
3862,,,,,,,,,A-2d1036
3863,,,,,,,,,A-439b2f
3864,,,,,,,,,A-8b0451
3865,,,,,,,,,A-9208f0
3866,,,,,,,,,A-443f6f
3867,,,,,,,,,A-53f4e3
3868,,,,,,,,,A-432483
3869,,,,,,,,,A-bbc346
3870,,,,,,,,,A-8ed5dd
3871,,,,,,,,,A-4f18f0
3872,,,,,,,,,A-6f8ad2
3873,,,,,,,,,A-96bbc6
3874,,,,,,,,,A-cbd1a3
3875,,,,,,,,,A-e5d6ab
3876,,,,,,,,,A-eb7c38
3877,,,,,,,,,A-e98302
3878,,,,,,,,,A-ad3abd
3879,,,,,,,,,A-c37601
3880,,,,,,,,,A-a09355
3881,,,,,,,,,A-d40bf7
3882,,,,,,,,,A-029f69
3883,,,,,,,,,A-1b7577
3884,,,,,,,,,A-eb2fdc
3885,,,,,,,,,A-241e75
3886,,,,,,,,,A-309e54
3887,,,,,,,,,A-0dbdc6
3888,,,,,,,,,A-7988d1
3889,,,,,,,,,A-ad296b
3890,,,,,,,,,A-8ed5dd
3891,,,,,,,,,A-67be94
3892,,,,,,,,,A-54d94a
3893,,,,,,,,,A-fd9422
3894,,,,,,,,,A-1e6fc3
3895,,,,,,,,,A-856b1e
3896,,,,,,,,,A-751c58
3897,,,,,,,,,A-8145a0
3898,,,,,,,,,A-fd9422
3899,,,,,,,,,A-50f3f7
3900,,,,,,,,,A-53f4e3
3901,,,,,,,,,A-bcf664
3902,,,,,,,,,A-016043
3903,,,,,,,,,A-b07346
3904,,,,,,,,,A-9123ac
3905,,,,,,,,,A-6965e1
3906,,,,,,,,,A-3a5ad8
3907,,,,,,,,,A-e3bd71
3908,,,,,,,,,A-202b67
3909,,,,,,,,,A-503d5a
3910,,,,,,,,,A-bcf664
3911,,,,,,,,,A-5247b3
3912,,,,,,,,,A-c608c8
3913,,,,,,,,,A-86902e
3914,,,,,,,,,A-2789e3
3915,,,,,,,,,A-5c9849
3916,,,,,,,,,A-55f257
3917,,,,,,,,,A-7c83a1
3918,,,,,,,,,A-0f7d77
3919,,,,,,,,,A-1986ca
3920,,,,,,,,,A-9289f6
3921,,,,,,,,,A-716841
3922,,,,,,,,,A-2e3bad
3923,,,,,,,,,A-1ac5e0
3924,,,,,,,,,A-7f29a7
3925,,,,,,,,,A-3793ee
3926,,,,,,,,,A-ad3abd
3927,,,,,,,,,A-0baac2
3928,,,,,,,,,A-fa2041
3929,,,,,,,,,A-e19ff6
3930,,,,,,,,,A-7641d3
3931,,,,,,,,,A-054577
3932,,,,,,,,,A-e98302
3933,,,,,,,,,A-3ce5b8
3934,,,,,,,,,A-6da850
3935,,,,,,,,,A-712533
3936,,,,,,,,,A-aa9511
3937,,,,,,,,,A-d62e02
3938,,,,,,,,,A-f03140
3939,,,,,,,,,A-781cc0
3940,,,,,,,,,A-40906c
3941,,,,,,,,,A-1f559b
3942,,,,,,,,,A-c9bb3e
3943,,,,,,,,,A-22f2df
3944,,,,,,,,,A-4c56c9
3945,,,,,,,,,A-7c83a1
3946,,,,,,,,,A-34ea2f
3947,,,,,,,,,A-bcbe98
3948,,,,,,,,,A-e1462e
3949,,,,,,,,,A-b11cd0
3950,,,,,,,,,A-f03140
3951,,,,,,,,,A-cc98bc
3952,,,,,,,,,A-84ebe4
3953,,,,,,,,,A-b78bf8
3954,,,,,,,,,A-9289f6
3955,,,,,,,,,A-0f6450
3956,,,,,,,,,A-30b4ca
3957,,,,,,,,,A-9bfc9f
3958,,,,,,,,,A-54ecc2
3959,,,,,,,,,A-bcf664
3960,,,,,,,,,A-e2cd1b
3961,,,,,,,,,A-fabe19
3962,,,,,,,,,A-671f31
3963,,,,,,,,,A-c45b23
3964,,,,,,,,,A-1f0636
3965,,,,,,,,,A-82861f
3966,,,,,,,,,A-068fc6
3967,,,,,,,,,A-1f7acb
3968,,,,,,,,,A-186a44
3969,,,,,,,,,A-6f8ad2
3970,,,,,,,,,A-dcc3f1
3971,,,,,,,,,A-3be56b
3972,,,,,,,,,A-cb6cc6
3973,,,,,,,,,A-cb5333
3974,,,,,,,,,A-20736a
3975,,,,,,,,,A-4e960a
3976,,,,,,,,,A-2ebb4b
3977,,,,,,,,,A-96e141
3978,,,,,,,,,A-1b7577
3979,,,,,,,,,A-9b9fe9
3980,,,,,,,,,A-b9eed8
3981,,,,,,,,,A-3b37d9
3982,,,,,,,,,A-96215d
3983,,,,,,,,,A-5ed98d
3984,,,,,,,,,A-0b0d6d
3985,,,,,,,,,A-c16cf7
3986,,,,,,,,,A-592832
3987,,,,,,,,,A-4a4c2d
3988,,,,,,,,,A-98a59a
3989,,,,,,,,,A-e4bf56
3990,,,,,,,,,A-4a4c2d
3991,,,,,,,,,A-9c18c4
3992,,,,,,,,,A-e08cd3
3993,,,,,,,,,A-dcc3f1
3994,,,,,,,,,A-65a46c
3995,,,,,,,,,A-1d5444
3996,,,,,,,,,A-0158bb
3997,,,,,,,,,A-7c6b6b
3998,,,,,,,,,A-ce66f8
3999,,,,,,,,,A-44dc83
4000,,,,,,,,,A-a09355
4001,,,,,,,,,A-c62e55
4002,,,,,,,,,A-3b37d9
4003,,,,,,,,,A-bd4513
4004,,,,,,,,,A-3a5ad8
4005,,,,,,,,,A-ccabf0
4006,,,,,,,,,A-5a215a
4007,,,,,,,,,A-8ae3fc
4008,,,,,,,,,A-50bb9f
4009,,,,,,,,,A-2789e3
4010,,,,,,,,,A-dec005
4011,,,,,,,,,A-ac85cd
4012,,,,,,,,,A-df1e44
4013,,,,,,,,,A-42b791
4014,,,,,,,,,A-c42f1f
4015,,,,,,,,,A-503d5a
4016,,,,,,,,,A-855a48
4017,,,,,,,,,A-7d514c
4018,,,,,,,,,A-50bb9f
4019,,,,,,,,,A-c608c8
4020,,,,,,,,,A-6dee43
4021,,,,,,,,,A-508199
4022,,,,,,,,,A-3c1a3f
4023,,,,40.0,,413.0,7.0,,A-425e76
4024,,,,,,,,,A-45ce7a
4025,,,,,,,,,A-4437e4
4026,,,,,,,,,A-1f0ac7
4027,,,,,,,,,A-4ef964
4028,,,,,,,,,A-7dacce
4029,,,,,,,,,A-e4bf56
4030,,,,,,,,,A-09316c
4031,,,,,,,,,A-296d7c
4032,,,,,,,,,A-4f18f0
4033,,,,,,,,,A-d4e0d4
4034,,,,,,,,,A-67be94
4035,,,,,,,,,A-417d2f
4036,,,,,,,,,A-462d45
4037,,,,,,,,,A-fe79a5
4038,,,,,,,,,A-855a48
4039,,,,,,,,,A-4ef964
4040,,,,,,,,,A-5b4ebb
4041,,,,,,,,,A-977ca0
4042,,,,,,,,,A-c37601
4043,,,,,,,,,A-e83938
4044,,,,,,,,,A-ba6516
4045,,,,,,,,,A-309e54
4046,,,,,,,,,A-671f31
4047,,,,,,,,,A-5a3eb9
4048,,,,,,,,,A-a45270
4049,,,,,,,,,A-7f4db3
4050,,,,,,,,,A-fb186e
4051,,,,,,,,,A-39ddf4
4052,,,,,,,,,A-625d0b
4053,,,,,,,,,A-40a557
4054,,,,,,,,,A-f19409
4055,,,,,,,,,A-684255
4056,,,,,,,,,A-956988
4057,,,,,,,,,A-4e960a
4058,,,,,,,,,A-65c341
4059,,,,,,,,,A-902ef7
4060,,,,,,,,,A-c70870
4061,,,,,,,,,A-bcbe98
4062,,,,,,,,,A-0baac2
4063,,,,,,,,,A-32fb14
4064,,,,,,,,,A-7df7a7
4065,,,,,,,,,A-71615e
4066,,,,,,,,,A-7dacce
4067,,,,,,,,,A-151c9a
4068,,,,,,,,,A-a8d89d
4069,,,,,,,,,A-0baac2
4070,,,,,,,,,A-bcf87c
4071,,,,,,,,,A-854864
4072,,,,,,,,,A-354f12
4073,,,,,,,,,A-ee42db
4074,,,,180.0,,130.0,1.0,,A-484819
4075,,,,,,,,,A-cbbe12
4076,,,,,,,,,A-e3bd71
4077,,,,,,,,,A-dfbd31
4078,,,,,,,,,A-fd9422
4079,,,,,,,,,A-3f9cc0
4080,,,,,,,,,A-4bfa33
4081,,,,,,,,,A-69fad4
4082,,,,,,,,,A-c9bb3e
4083,,,,,,,,,A-5f7781
4084,,,,,,,,,A-0a282f
4085,,,,,,,,,A-e08cd3
4086,,,,,,,,,A-1f7acb
4087,,,,,,,,,A-b30291
4088,,,,,,,,,A-54ecc2
4089,,,,,,,,,A-0651a4
4090,,,,,,,,,A-c16101
4091,,,,,,,,,A-e2cd1b
4092,,,,,,,,,A-50bb9f
4093,,,,,,,,,A-1ac5e0
4094,,,,,,,,,A-271f46
4095,,,,42.0,,432.0,1.0,,A-180abf
4096,,,,,,,,,A-37f969
4097,,,,,,,,,A-524364
4098,,,,,,,,,A-9bfc9f
4099,,,,,,,,,A-526d93
4100,,,,,,,,,A-90a8c8
4101,,,,,,,,,A-2922b6
4102,,,,,,,,,A-671f31
4103,,,,,,,,,A-59f724
4104,,,,,,,,,A-310452
4105,,,,,,,,,A-bad8c1
4106,,,,,,,,,A-db5e9e
4107,,,,,,,,,A-de58ca
4108,,,,,,,,,A-e4bf56
4109,,,,,,,,,A-625d0b
4110,,,,,,,,,A-410e86
4111,,,,,,,,,A-eb7fac
4112,,,,,,,,,A-712f1c
4113,,,,,,,,,A-a45270
4114,,,,,,,,,A-7c5768
4115,,,,,,,,,A-39b19f
4116,,,,,,,,,A-34d880
4117,,,,,,,,,A-1e1b80
4118,,,,,,,,,A-d4ac0e
4119,,,,,,,,,A-417d2f
4120,,,,,,,,,A-f446b6
4121,,,,,,,,,A-fb186e
4122,,,,,,,,,A-b07346
4123,,,,,,,,,A-2d1036
4124,,,,,,,,,A-5ed98d
4125,,,,,,,,,A-e4144b
4126,,,,,,,,,A-39ddf4
4127,,,,,,,,,A-de24d5
4128,,,,,,,,,A-328bd0
4129,,,,,,,,,A-0532a9
4130,,,,,,,,,A-84ebe4
4131,,,,,,,,,A-3a5ad8
4132,,,,,,,,,A-812c5b
4133,,,,,,,,,A-94d3da
4134,,,,,,,,,A-f1f639
4135,,,,,,,,,A-10b8da
4136,,,,,,,,,A-35083d
4137,,,,,,,,,A-4437e4
4138,,,,,,,,,A-9289f6
4139,,,,,,,,,A-08e34e
4140,,,,,,,,,A-2edab2
4141,,,,,,,,,A-8e47ca
4142,,,,,,,,,A-712f1c
4143,,,,,,,,,A-5790f4
4144,,,,,,,,,A-396e5f
4145,,,,,,,,,A-b7b7b7
4146,,,,,,,,,A-6a7c9d
4147,,,,,,,,,A-3d957b
4148,,,,,,,,,A-e61e98
4149,,,,,,,,,A-31ab9a
4150,,,,,,,,,A-016043
4151,,,,,,,,,A-463db0
4152,,,,,,,,,A-158f4e
4153,,,,,,,,,A-3a7284
4154,,,,,,,,,A-37f969
4155,,,,,,,,,A-c1dfe1
4156,,,,,,,,,A-1986ca
4157,,,,,,,,,A-afa505
4158,,,,,,,,,A-fd9422
4159,,,,,,,,,A-4814a3
4160,,,,,,,,,A-533452
4161,,,,,,,,,A-560d27
4162,,,,,,,,,A-7f4db3
4163,,,,,,,,,A-18793f
4164,,,,,,,,,A-7dacce
4165,,,,,,,,,A-9b9fe9
4166,,,,,,,,,A-3932db
4167,,,,,,,,,A-9f0b68
4168,,,,,,,,,A-9badbd
4169,,,,,,,,,A-89ee83
4170,,,,,,,,,A-e60f9d
4171,,,,,,,,,A-c9bb3e
4172,,,,,,,,,A-e7beab
4173,,,,,,,,,A-7f6b86
4174,,,,,,,,,A-bd4708
4175,,,,,,,,,A-e83938
